stt,mssv,student_name,class_name,edu_mail,national_id,address_id
1914,19352441,Nguyễn Phương Trang,HTTT15B,trang.19352441@student.iuh.edu.vn,844284880,26
1915,19352451,Ngô Minh Trung,HTTT15A,trung.19352451@student.iuh.edu.vn,622183291,34
1916,19352461,Nguyễn Hồ Ngọc Trung,KHDL15A,trung.19352461@student.iuh.edu.vn,523733637,282
1917,19352471,Nguyễn Anh Tuấn,HTTT15B,tuan.19352471@student.iuh.edu.vn,616899759,234
1918,19352481,Phan Bảo Tuấn,HTTT15B,tuan.19352481@student.iuh.edu.vn,497202284,285
1919,19352491,Bùi Thanh Tùng,HTTT15A,tung.19352491@student.iuh.edu.vn,648038957,271
1920,19352501,Tần Thế Vinh,KHMT15A,vinh.19352501@student.iuh.edu.vn,407980261,186
1921,19352511,Vũ Mạnh Thắng,HTTT15C,thang.19352511@student.iuh.edu.vn,379195779,289
1922,19352521,Chau Sóc Kha,HTTT15B,kha.19352521@student.iuh.edu.vn,907607915,8
1923,19352531,Trương Ngọc Ánh,KTPM15A,anh.19352531@student.iuh.edu.vn,824820759,177
1924,19352541,Nguyễn Phương Chiêu,HTTT15B,chieu.19352541@student.iuh.edu.vn,770893790,141
1925,19352551,Dương Quốc Cường,KHDL15B,cuong.19352551@student.iuh.edu.vn,299296072,199
1926,19352561,Lê Công Danh,HTTT15C,danh.19352561@student.iuh.edu.vn,847664562,248
1927,19352571,Lâm Hửu Duy,KHDL15A,duy.19352571@student.iuh.edu.vn,745567415,216
1928,19352581,Võ Khánh Duy,HTTT15C,duy.19352581@student.iuh.edu.vn,361744718,27
1929,19352591,Dương Tử Hào,HTTT15A,hao.19352591@student.iuh.edu.vn,903595472,66
1930,19352601,Họ Và Tên,KHDL15B,ten.19352601@student.iuh.edu.vn,322967753,268
1931,19352611,Hồ Thị Mỷ Huyền,KHDL15A,huyen.19352611@student.iuh.edu.vn,267088723,278
1932,19352621,Trần Huỳnh,HTTT15B,huynh.19352621@student.iuh.edu.vn,335087597,221
1933,19352631,Thông Tuấn Kiệt,KHDL15B,kiet.19352631@student.iuh.edu.vn,374832513,73
1934,19352641,Kim Ngọc Bảo Luân,HTTT15A,luan.19352641@student.iuh.edu.vn,225116019,74
1935,19352651,Trần Minh Luân,KHDL15A,luan.19352651@student.iuh.edu.vn,763967723,1
1936,19352661,Nguyễn Trà Mi,KHDL15A,mi.19352661@student.iuh.edu.vn,783278551,35
1937,19352671,Phạm Trí Minh,HTTT15B,minh.19352671@student.iuh.edu.vn,555007920,247
1938,19352681,Đinh Chung Nam,KHMT15B,nam.19352681@student.iuh.edu.vn,961232815,133
1939,19352691,Lê Vũ Nguyên,HTTT15A,nguyen.19352691@student.iuh.edu.vn,269600509,57
1940,19352701,Đào Văn Nhân,KTPM15B,nhan.19352701@student.iuh.edu.vn,645676969,23
1941,19352711,Lưu Trần Anh Nhựt,HTTT15B,nhut.19352711@student.iuh.edu.vn,333737911,116
1942,19352721,Trần Thị Hoàng Quyên,KHDL15A,quyen.19352721@student.iuh.edu.vn,741129159,75
1943,19352731,Trần Trúc Quỳnh,KTPM15B,quynh.19352731@student.iuh.edu.vn,790542107,295
1944,19352741,Trần Văn Sang,HTTT15B,sang.19352741@student.iuh.edu.vn,572481361,294
1945,19352751,Nguyễn Thanh Sơn,KTPM15B,son.19352751@student.iuh.edu.vn,618432421,31
1946,19352761,Nguyễn Tấn Tài,KTPM15A,tai.19352761@student.iuh.edu.vn,962307769,271
1947,19352771,Trương Quốc Thái,KTPM15A,thai.19352771@student.iuh.edu.vn,894150204,35
1948,19352781,Phan Thanh Thành,KHDL15A,thanh.19352781@student.iuh.edu.vn,352545114,97
1949,19352791,Nguyễn Thị Phương Thảo,HTTT15B,thao.19352791@student.iuh.edu.vn,593901437,227
1950,19352801,Nguyễn Văn Thắng,HTTT15C,thang.19352801@student.iuh.edu.vn,724698393,157
1951,19352811,Nguyễn Hùng Thuận,KHMT15B,thuan.19352811@student.iuh.edu.vn,348243707,8
1952,19352821,Lê Duy Thụy,HTTT15C,thuy.19352821@student.iuh.edu.vn,935062429,17
1953,19352831,Võ Minh Thư,HTTT15C,thu.19352831@student.iuh.edu.vn,663397912,233
1954,19352841,Mai Chí Tín,KHDL15A,tin.19352841@student.iuh.edu.vn,315363188,274
1955,19352851,Nguyễn Thị Như Ý,KTPM15B,y.19352851@student.iuh.edu.vn,432562999,203
1956,19352861,Dương Thị Keo Da,HTTT15B,da.19352861@student.iuh.edu.vn,368471863,9
1957,19352871,Nguyễn Hoàng Duy,HTTT15B,duy.19352871@student.iuh.edu.vn,761728943,67
1958,19352881,Phạm Khánh Duy,KTPM15B,duy.19352881@student.iuh.edu.vn,314071414,103
1959,19352891,Trần Thanh Duy,KTPM15A,duy.19352891@student.iuh.edu.vn,349396193,95
1960,19352901,Trương Thị Đạm,HTTT15B,dam.19352901@student.iuh.edu.vn,503010677,107
1961,19352911,Nguyễn Hữu Đạt,HTTT15C,dat.19352911@student.iuh.edu.vn,701061276,143
1962,19352921,Kiếm Thúy Hạnh,KHMT15B,hanh.19352921@student.iuh.edu.vn,325973040,199
1963,19352931,Lê Trần Gia Huy,HTTT15C,huy.19352931@student.iuh.edu.vn,651910531,282
1964,19352941,Nguyễn Huỳnh Hương,HTTT15A,huong.19352941@student.iuh.edu.vn,778186058,247
1965,19352951,Lê Nguyễn Quỳnh Kha,HTTT15A,kha.19352951@student.iuh.edu.vn,229396049,59
1966,19352961,Họ Và Tên,KHMT15B,ten.19352961@student.iuh.edu.vn,833969409,221
1967,19352971,Kiên Thị Ngọc Hân,KHMT15A,han.19352971@student.iuh.edu.vn,599069119,260
1968,19352981,Nguyễn Văn Hội,KTPM15B,hoi.19352981@student.iuh.edu.vn,551534702,233
1969,19352991,Nguyễn Hoàng Gia Huy,KHDL15A,huy.19352991@student.iuh.edu.vn,431140775,260
1970,19353001,Trần Văn Huy,HTTT15B,huy.19353001@student.iuh.edu.vn,818266957,63
1971,19353011,Nguyễn Tuấn Khanh,KHDL15B,khanh.19353011@student.iuh.edu.vn,547318475,9
1972,19353021,Hồ Anh Kiệt,KHDL15A,kiet.19353021@student.iuh.edu.vn,277087807,212
1973,19353031,Nguyễn Quốc Kiệt,KHMT15A,kiet.19353031@student.iuh.edu.vn,964717972,64
1974,19353041,Nguyễn Hoàng Linh,HTTT15A,linh.19353041@student.iuh.edu.vn,365391611,213
1975,19353051,Nguyễn Ngọc Lợi,HTTT15B,loi.19353051@student.iuh.edu.vn,674427393,176
1976,19353061,Lâm Thị Ngọc Mỹ,HTTT15A,my.19353061@student.iuh.edu.vn,497703868,192
1977,19353071,Nguyễn Thanh Ngân,KHDL15A,ngan.19353071@student.iuh.edu.vn,789443570,260
1978,19353081,Nguyễn Đông Nghi,HTTT15A,nghi.19353081@student.iuh.edu.vn,254320751,205
1979,19353091,Nguyễn Khánh Như,HTTT15B,nhu.19353091@student.iuh.edu.vn,564154871,55
1980,19353101,Lê Hoàng Phú,HTTT15C,phu.19353101@student.iuh.edu.vn,888536068,104
1981,19353111,Trần Hữu Quí,KHDL15A,qui.19353111@student.iuh.edu.vn,437436783,249
1982,19353121,Trần Mạnh Quỳnh,KHDL15A,quynh.19353121@student.iuh.edu.vn,289606041,233
1983,19353131,Phạm Chí Sang,KHMT15B,sang.19353131@student.iuh.edu.vn,375808280,274
1984,19353141,Lê Thị Chúc Thảo,KHMT15B,thao.19353141@student.iuh.edu.vn,999579685,107
1985,19353151,Dương Quốc Thích,KTPM15B,thich.19353151@student.iuh.edu.vn,990405326,13
1986,19353161,Nguyễn Minh Thông,KHMT15B,thong.19353161@student.iuh.edu.vn,889939342,298
1987,19353171,Lê Trung Toàn,HTTT15A,toan.19353171@student.iuh.edu.vn,636839725,76
1988,19353181,Trần Quang Trung,KHDL15B,trung.19353181@student.iuh.edu.vn,226019542,251
1989,19353191,Đinh Cẩm Tú,HTTT15A,tu.19353191@student.iuh.edu.vn,967890828,183
1990,19353201,Nguyễn Thị Hồng Tươi,KHDL15B,tuoi.19353201@student.iuh.edu.vn,568429754,8
1991,19353211,Nguyễn Hữu Tỷ,HTTT15B,ty.19353211@student.iuh.edu.vn,531283686,36
1992,19353221,Trần Xuân Yến,HTTT15A,yen.19353221@student.iuh.edu.vn,839645331,49
1993,19353231,Nguyễn Lan Anh,KHMT15B,anh.19353231@student.iuh.edu.vn,265411790,11
1994,19353241,Huỳnh Hoàng Ẩn,KHMT15B,an.19353241@student.iuh.edu.vn,553804919,64
1995,19353251,Lê Thái Bảo,KHMT15B,bao.19353251@student.iuh.edu.vn,360598844,31
1996,19353261,Nguyễn Trần Nhựt Bằng,HTTT15B,bang.19353261@student.iuh.edu.vn,591784527,14
1997,19353271,Lê Minh Chiến,HTTT15A,chien.19353271@student.iuh.edu.vn,594193151,196
1998,19353281,Nguyễn Hoàng Danh,HTTT15A,danh.19353281@student.iuh.edu.vn,303194066,5
1999,19353291,Trần Khánh Duy,HTTT15B,duy.19353291@student.iuh.edu.vn,287608729,172
2000,19353301,Dương Hồ Dũ,KHDL15A,du.19353301@student.iuh.edu.vn,377334873,185
2001,19353311,Nguyễn Vinh Hiển,HTTT15A,hien.19353311@student.iuh.edu.vn,884033764,278
2002,19353321,Họ Và Tên,HTTT15B,ten.19353321@student.iuh.edu.vn,321741292,73
2003,19353331,Nguyễn An Khang,HTTT15A,khang.19353331@student.iuh.edu.vn,855270642,105
2004,19353341,Trần Gia Khánh,KTPM15B,khanh.19353341@student.iuh.edu.vn,670646342,29
2005,19353351,Trần Đông Khôi,HTTT15C,khoi.19353351@student.iuh.edu.vn,728249798,139
2006,19353361,Lai Tuấn Kiệt,HTTT15A,kiet.19353361@student.iuh.edu.vn,376470899,118
2007,19353371,Nguyễn Hoàng Minh,KHMT15A,minh.19353371@student.iuh.edu.vn,767199477,222
2008,19353381,Phan Thanh Phú,HTTT15B,phu.19353381@student.iuh.edu.vn,342079205,99
2009,19353391,Ngô Đông Phúc,KTPM15A,phuc.19353391@student.iuh.edu.vn,437488401,244
2010,19353401,Trần Phước Tài,HTTT15A,tai.19353401@student.iuh.edu.vn,501905162,261
2011,19353411,Đoàn Trần Thành,KTPM15B,thanh.19353411@student.iuh.edu.vn,444685481,113
2012,19353421,Huỳnh Ngọc Thảo,KHMT15A,thao.19353421@student.iuh.edu.vn,599810782,246
2013,19353431,Châu Ngọc Thạch,KHMT15A,thach.19353431@student.iuh.edu.vn,986849689,66
2014,19353441,Trần Thị Mai Thi,HTTT15A,thi.19353441@student.iuh.edu.vn,782997435,145
2015,19353451,Phạm Hoàng Hữu Thọ,HTTT15A,tho.19353451@student.iuh.edu.vn,513372356,39
2016,19353461,Đoàn Kiều Tiên,HTTT15C,tien.19353461@student.iuh.edu.vn,600330207,198
2017,19353471,Nguyễn Văn Tính,KHMT15A,tinh.19353471@student.iuh.edu.vn,835864570,171
2018,19353481,Phạm Tấn Trung,HTTT15B,trung.19353481@student.iuh.edu.vn,523936249,9
2019,19353491,Sơn Thanh Tùng,HTTT15C,tung.19353491@student.iuh.edu.vn,227206501,8
2020,19353501,Trương Mỹ Vân,KTPM15A,van.19353501@student.iuh.edu.vn,855618356,185
2021,19353511,Hà Thị Ánh,KTPM15A,anh.19353511@student.iuh.edu.vn,536772556,127
2022,19353521,Bùi Hữu Châu,HTTT15C,chau.19353521@student.iuh.edu.vn,511884359,279
2023,19353531,Trần Hoàng Cương,KHDL15A,cuong.19353531@student.iuh.edu.vn,488599441,292
2024,19353541,Kha Thiên Duy,KHDL15B,duy.19353541@student.iuh.edu.vn,512561251,40
2025,19353551,Phạm Lê Nhất Duy,KHDL15B,duy.19353551@student.iuh.edu.vn,265721157,222
2026,19353561,Danh Quốc Đạt,HTTT15C,dat.19353561@student.iuh.edu.vn,372873851,262
2027,19353571,Võ Văn Đẩu,KHDL15B,dau.19353571@student.iuh.edu.vn,262494000,106
2028,19353581,Trịnh Phú Hậu,KTPM15B,hau.19353581@student.iuh.edu.vn,581063460,289
2029,19353591,Nguyễn Văn Hoàng,KTPM15B,hoang.19353591@student.iuh.edu.vn,965585480,79
2030,19353601,Hồ Hoàng Hôn,KTPM15A,hon.19353601@student.iuh.edu.vn,676121026,67
2031,19353611,Nguyễn Huy,HTTT15C,huy.19353611@student.iuh.edu.vn,969739041,217
2032,19353621,Nguyễn Quốc Huy,KHMT15B,huy.19353621@student.iuh.edu.vn,448054144,65
2033,19353631,Lâm Thị Mỹ Huyền,KHMT15B,huyen.19353631@student.iuh.edu.vn,936787815,150
2034,19353641,Ngô Tuấn Kha,KTPM15A,kha.19353641@student.iuh.edu.vn,823730316,156
2035,19353651,Đặng Hoài Linh,KHDL15A,linh.19353651@student.iuh.edu.vn,599211220,10
2036,19353661,Trần Nhựt Linh,HTTT15B,linh.19353661@student.iuh.edu.vn,685098867,90
2037,19353671,Thạch Thị Maly,HTTT15A,maly.19353671@student.iuh.edu.vn,762954824,160
2038,19353681,Họ Và Tên,KHMT15B,ten.19353681@student.iuh.edu.vn,418545259,292
2039,19353691,Nguyễn Phương Minh,KTPM15B,minh.19353691@student.iuh.edu.vn,565123128,141
2040,19353701,Trần Trung Ngọc,KHDL15B,ngoc.19353701@student.iuh.edu.vn,512393491,51
2041,19353711,Hồ Thiện Nhân,KTPM15A,nhan.19353711@student.iuh.edu.vn,736790737,83
2042,19353721,Lâm Nguyễn Thảo Nhi,KTPM15B,nhi.19353721@student.iuh.edu.vn,876149335,143
2043,19353731,Đặng Hoàng Phú,HTTT15C,phu.19353731@student.iuh.edu.vn,798115036,97
2044,19353741,Lê Thị Mỹ Quỳnh,HTTT15B,quynh.19353741@student.iuh.edu.vn,251791723,160
2045,19353751,Trần Thái Tài,HTTT15B,tai.19353751@student.iuh.edu.vn,992700533,81
2046,19353761,Trần Minh Tâm,HTTT15C,tam.19353761@student.iuh.edu.vn,921687152,124
2047,19353771,Trịnh Vĩnh Thanh,HTTT15B,thanh.19353771@student.iuh.edu.vn,259876334,110
2048,19353781,Lê Minh Thành,KHDL15B,thanh.19353781@student.iuh.edu.vn,454021361,173
2049,19353791,La Chí Thảo,HTTT15B,thao.19353791@student.iuh.edu.vn,981835567,281
2050,19353801,Nguyễn Bảo Thanh Thiên,HTTT15A,thien.19353801@student.iuh.edu.vn,413772091,294
2051,19353811,Nguyễn Anh Thư,HTTT15A,thu.19353811@student.iuh.edu.vn,760434529,224
2052,19353821,Lê Văn Thưởng,KHDL15A,thuong.19353821@student.iuh.edu.vn,896989660,141
2053,19353831,Thi Ngọc Trí,KHDL15B,tri.19353831@student.iuh.edu.vn,423388819,90
2054,19353841,Đặng Nhật Trường,HTTT15A,truong.19353841@student.iuh.edu.vn,550116261,199
2055,19353851,Đặng Anh Tuấn,KTPM15A,tuan.19353851@student.iuh.edu.vn,315055242,75
2056,19353861,Phạm Quốc Tuấn,HTTT15A,tuan.19353861@student.iuh.edu.vn,808915048,146
2057,19353871,Nguyễn Trần Thanh Tú,KHDL15B,tu.19353871@student.iuh.edu.vn,478402000,262
2058,19353881,Vũ Kim Tùng,HTTT15C,tung.19353881@student.iuh.edu.vn,740371941,173
2059,19353891,Huỳnh Lê Tỷ,HTTT15A,ty.19353891@student.iuh.edu.vn,671637638,277
2060,19353901,Nguyễn Văn Vỏ,HTTT15B,vo.19353901@student.iuh.edu.vn,531203920,41
2061,19353911,Nguyễn Ý Vy,HTTT15B,vy.19353911@student.iuh.edu.vn,882151864,244
2062,19353921,Nguyễn Duy Kha,HTTT15C,kha.19353921@student.iuh.edu.vn,371082725,147
2063,19353931,Dương Cao Lâm,HTTT15B,lam.19353931@student.iuh.edu.vn,485673064,278
2064,19353941,Trần Hoàn Vũ,KTPM15A,vu.19353941@student.iuh.edu.vn,359845933,34
2065,19353951,Lê Duy Anh,KHMT15A,anh.19353951@student.iuh.edu.vn,948914205,180
2066,19353961,Võ Minh Thông,HTTT15A,thong.19353961@student.iuh.edu.vn,810023516,129
2067,19353971,Nguyễn Anh Bằng,HTTT15C,bang.19353971@student.iuh.edu.vn,793659118,231
2068,19353981,Tô Thị Huỳnh Như,HTTT15C,nhu.19353981@student.iuh.edu.vn,281087700,283
2069,19353991,Nguyễn Chí Linh,KTPM15A,linh.19353991@student.iuh.edu.vn,857367702,118
2070,19354001,Họ Và Tên,HTTT15C,ten.19354001@student.iuh.edu.vn,472798003,250
2071,19354011,Nguyễn Hữu Phúc,KHMT15B,phuc.19354011@student.iuh.edu.vn,293250489,127
2072,19354021,Trần Hồng Phúc,HTTT15B,phuc.19354021@student.iuh.edu.vn,831754418,77
2073,19354031,Ngô Thanh Trí,HTTT15B,tri.19354031@student.iuh.edu.vn,456648264,137
2074,19354041,Lê Hoàng Quí,KHDL15B,qui.19354041@student.iuh.edu.vn,240109409,164
2075,19354051,Nguyễn Phúc Duy,KTPM15A,duy.19354051@student.iuh.edu.vn,442496347,161
2076,19354061,Tô Bửu Duy,HTTT15A,duy.19354061@student.iuh.edu.vn,886800811,50
2077,19354071,Nguyễn Trà My,HTTT15A,my.19354071@student.iuh.edu.vn,911225212,112
2078,19354081,Lý Hiểu Siêng,KTPM15B,sieng.19354081@student.iuh.edu.vn,372392011,209
2079,19354091,Hồ Thị Ngọc Trúc,KHDL15B,truc.19354091@student.iuh.edu.vn,997285002,244
2080,19354101,Nguyễn Thị Bảo Thư,HTTT15B,thu.19354101@student.iuh.edu.vn,447237306,74
2081,19354111,Bùi Hà Duy,HTTT15B,duy.19354111@student.iuh.edu.vn,625661401,220
2082,19354121,Huỳnh Văn Đạt,KHMT15A,dat.19354121@student.iuh.edu.vn,658572067,190
2083,19354131,Trương Minh Hiếu,HTTT15C,hieu.19354131@student.iuh.edu.vn,277223986,81
2084,19354141,Thạch Nguyên,KHMT15A,nguyen.19354141@student.iuh.edu.vn,669094034,95
2085,19354151,Phan Ngọc Đình Khang,KHMT15A,khang.19354151@student.iuh.edu.vn,952295505,10
2086,19354161,Hồ Hải Minh,KHDL15B,minh.19354161@student.iuh.edu.vn,669738763,28
2087,19354171,Phan Nguyễn Trọng Phát,HTTT15B,phat.19354171@student.iuh.edu.vn,401979199,126
2088,19354181,Phạm Hoàng Duy,HTTT15C,duy.19354181@student.iuh.edu.vn,459932271,1
2089,19354191,Lê Minh Kha,KTPM15B,kha.19354191@student.iuh.edu.vn,389968603,283
2090,19354201,Trần Thanh Nghiêm,HTTT15A,nghiem.19354201@student.iuh.edu.vn,956756687,272
2091,19354211,Nguyễn Thành Nhân,KTPM15B,nhan.19354211@student.iuh.edu.vn,910756043,81
2092,19354221,Nghị Cẩm Thi,HTTT15B,thi.19354221@student.iuh.edu.vn,913916355,20
2093,19354231,Mai Quốc Thịnh,KHMT15A,thinh.19354231@student.iuh.edu.vn,743270239,83
2094,19354241,Võ Bình Thơ,KHMT15B,tho.19354241@student.iuh.edu.vn,588038771,276
2095,19354251,Họ Và Tên,KHMT15B,ten.19354251@student.iuh.edu.vn,433862530,193
2096,19354261,Đỗ Minh Thi,HTTT15B,thi.19354261@student.iuh.edu.vn,730750220,280
2097,19354271,Huỳnh Tấn Thiên,KHMT15A,thien.19354271@student.iuh.edu.vn,590646682,121
2098,19354281,Nguyễn Thị Minh Thư,KTPM15B,thu.19354281@student.iuh.edu.vn,227452455,170
2099,19354291,Trần Trọng Trí,HTTT15B,tri.19354291@student.iuh.edu.vn,444596984,192
2100,19354301,Huỳnh Kim Trọng,HTTT15B,trong.19354301@student.iuh.edu.vn,450618129,22
2101,19354311,Nguyễn Thị Thu Trúc,HTTT15B,truc.19354311@student.iuh.edu.vn,851183768,226
2102,19354321,Vũ Thị Bích Vân,HTTT15A,van.19354321@student.iuh.edu.vn,537526359,127
2103,19354331,Ngô Trung Vinh,HTTT15B,vinh.19354331@student.iuh.edu.vn,464257270,153
2104,19354341,Nguyễn Thị Lan Anh,HTTT15A,anh.19354341@student.iuh.edu.vn,695169868,282
2105,19354351,Nguyễn Hoàng Bữu,HTTT15C,buu.19354351@student.iuh.edu.vn,292844605,214
2106,19354361,Hồ Hữu Duy,KHMT15A,duy.19354361@student.iuh.edu.vn,332314481,244
2107,19354371,Nguyễn Thị Thanh Hằng,KTPM15B,hang.19354371@student.iuh.edu.vn,911492259,25
2108,19354381,Phạm Hoàng Khang,KTPM15B,khang.19354381@student.iuh.edu.vn,606684279,43
2109,19354391,Nguyễn Thị Yến Khoa,HTTT15A,khoa.19354391@student.iuh.edu.vn,692879857,295
2110,19354401,Trần Đăng Khoa,KHMT15A,khoa.19354401@student.iuh.edu.vn,557073051,98
2111,19354411,Nguyễn Thanh Lâm,KTPM15B,lam.19354411@student.iuh.edu.vn,447642511,198
2112,19354421,Võ Nhựt Linh,HTTT15A,linh.19354421@student.iuh.edu.vn,313422454,29
2113,19354431,Nguyễn Thị Hiếu Nghĩa,KTPM15A,nghia.19354431@student.iuh.edu.vn,461474597,262
2114,19354441,Nguyễn Võ Như Ngọc,KHMT15B,ngoc.19354441@student.iuh.edu.vn,643358998,195
2115,19354451,Võ Hoàng Nguyên,KHDL15A,nguyen.19354451@student.iuh.edu.vn,411435124,63
2116,19354461,Nguyễn Minh Nguyệt,KHDL15A,nguyet.19354461@student.iuh.edu.vn,951167544,217
2117,19354471,Dương Ngọc Phương,HTTT15A,phuong.19354471@student.iuh.edu.vn,972502787,108
2118,19354481,Danh Bảo Thanh,HTTT15A,thanh.19354481@student.iuh.edu.vn,833731416,261
2119,19354491,Nguyễn Công Thành,HTTT15A,thanh.19354491@student.iuh.edu.vn,320446392,170
2120,19354501,Đặng Đức Thịnh,KHDL15A,thinh.19354501@student.iuh.edu.vn,789254668,265
2121,19354511,Trần Thị Thanh Thủy,KTPM15A,thuy.19354511@student.iuh.edu.vn,311032395,84
2122,19354521,Trần Minh Tiến,HTTT15A,tien.19354521@student.iuh.edu.vn,656879445,222
2123,19354531,Nguyễn Thị Ngọc Trâm,KHDL15A,tram.19354531@student.iuh.edu.vn,909284709,46
2124,19354541,Trần Trung Trực,HTTT15B,truc.19354541@student.iuh.edu.vn,473452257,243
2125,19354551,Huỳnh Thị Ngọc Ty,KTPM15B,ty.19354551@student.iuh.edu.vn,699311997,51
2126,19354561,Lê Trường Vũ,KHMT15A,vu.19354561@student.iuh.edu.vn,792255285,68
2127,19354571,Vương Thanh Sơn,KHDL15A,son.19354571@student.iuh.edu.vn,922434286,230
2128,19354581,Huỳnh Thanh Toàn,KHMT15A,toan.19354581@student.iuh.edu.vn,574476066,195
2129,19354591,Phạm Thị Thuỳ Ái,HTTT15B,ai.19354591@student.iuh.edu.vn,372860698,17
2130,19354601,Họ Và Tên,KTPM15B,ten.19354601@student.iuh.edu.vn,510416411,58
2131,19354611,Phương Hoà Hiệp,HTTT15A,hiep.19354611@student.iuh.edu.vn,442184072,62
2132,19354621,Nguyễn Lê Phúc Huy,HTTT15C,huy.19354621@student.iuh.edu.vn,753954525,84
2133,19354631,Nguyễn Thị Mỹ Hạnh,HTTT15A,hanh.19354631@student.iuh.edu.vn,320684818,5
2134,19354641,Trần Văn Khởi,KHDL15B,khoi.19354641@student.iuh.edu.vn,888328196,200
2135,19354651,Lưu Thị Thùy Trang,KTPM15B,trang.19354651@student.iuh.edu.vn,920271654,114
2136,19354661,Nguyễn Anh Khải,HTTT15B,khai.19354661@student.iuh.edu.vn,952336879,217
2137,19354671,Lê Quang Minh,HTTT15A,minh.19354671@student.iuh.edu.vn,478166563,294
2138,19354681,Trần Phương Nhi,HTTT15C,nhi.19354681@student.iuh.edu.vn,964538338,263
2139,19354691,Lại Hiệp Thành,HTTT15B,thanh.19354691@student.iuh.edu.vn,788086580,196
2140,19354701,Lê Văn Chí Thiện,KTPM15B,thien.19354701@student.iuh.edu.vn,818627730,299
2141,19354711,Trần Vĩnh Thuận,KHDL15A,thuan.19354711@student.iuh.edu.vn,898421263,36
2142,19354721,Nguyễn Đức Trọng,HTTT15A,trong.19354721@student.iuh.edu.vn,609361408,195
2143,19354731,Lê Quốc Vương,HTTT15A,vuong.19354731@student.iuh.edu.vn,263481396,64
2144,19354741,Nguyễn Việt Đông,HTTT15C,dong.19354741@student.iuh.edu.vn,626196928,128
2145,19354751,Trương Công Hậu,KTPM15B,hau.19354751@student.iuh.edu.vn,815359226,37
2146,19354761,Huỳnh Gia Huy,KHDL15A,huy.19354761@student.iuh.edu.vn,919628917,91
2147,19354771,Nguyễn Vũ Luân,KHDL15A,luan.19354771@student.iuh.edu.vn,448933892,102
2148,19354781,Quách Trần Thuận Phong,HTTT15A,phong.19354781@student.iuh.edu.vn,644238691,276
2149,19354791,Dương Anh Quyên,KTPM15A,quyen.19354791@student.iuh.edu.vn,675611247,32
2150,19354801,Lý Thanh Tân,KTPM15A,tan.19354801@student.iuh.edu.vn,671090772,6
2151,19354811,Bùi Trần Trúc Thanh,KHMT15B,thanh.19354811@student.iuh.edu.vn,283755006,283
2152,19354821,Lê Cao Hoàng Thái,KHMT15A,thai.19354821@student.iuh.edu.vn,591604292,154
2153,19354831,Nguyễn Quốc Thịnh,KTPM15B,thinh.19354831@student.iuh.edu.vn,869682663,45
2154,19354841,Nguyễn Đình Thứ,HTTT15A,thu.19354841@student.iuh.edu.vn,858515966,204
2155,19354851,Lê Cảnh Trung,HTTT15B,trung.19354851@student.iuh.edu.vn,915251904,177
2156,19354861,Lưu Thanh Vân,KHMT15A,van.19354861@student.iuh.edu.vn,457629832,33
2157,19354871,Lê Quang Vinh,KHDL15A,vinh.19354871@student.iuh.edu.vn,846449243,203
2158,19354881,Huỳnh Thúy Ngoan,HTTT15A,ngoan.19354881@student.iuh.edu.vn,298595143,15
