mssv,student_name,class_name,edu_mail,national_id,address_id
19353221,Trần Xuân Yến,HTTT15A,yen.19353221@student.iuh.edu.vn,839645331,49
19353231,Nguyễn Lan Anh,KHMT15B,anh.19353231@student.iuh.edu.vn,265411790,11
19353241,Huỳnh Hoàng Ẩn,KHMT15B,an.19353241@student.iuh.edu.vn,553804919,64
19353251,Lê Thái Bảo,KHMT15B,bao.19353251@student.iuh.edu.vn,360598844,31
19353261,Nguyễn Trần Nhựt Bằng,HTTT15B,bang.19353261@student.iuh.edu.vn,591784527,14
19353271,Lê Minh Chiến,HTTT15A,chien.19353271@student.iuh.edu.vn,594193151,196
19353281,Nguyễn Hoàng Danh,HTTT15A,danh.19353281@student.iuh.edu.vn,303194066,5
19353291,Trần Khánh Duy,HTTT15B,duy.19353291@student.iuh.edu.vn,287608729,172
19353301,Dương Hồ Dũ,KHDL15A,du.19353301@student.iuh.edu.vn,377334873,185
19353311,Nguyễn Vinh Hiển,HTTT15A,hien.19353311@student.iuh.edu.vn,884033764,278
19353321,Họ Và Tên,HTTT15B,ten.19353321@student.iuh.edu.vn,321741292,73
19353331,Nguyễn An Khang,HTTT15A,khang.19353331@student.iuh.edu.vn,855270642,105
19353341,Trần Gia Khánh,KTPM15B,khanh.19353341@student.iuh.edu.vn,670646342,29
19353351,Trần Đông Khôi,HTTT15C,khoi.19353351@student.iuh.edu.vn,728249798,139
19353361,Lai Tuấn Kiệt,HTTT15A,kiet.19353361@student.iuh.edu.vn,376470899,118
19353371,Nguyễn Hoàng Minh,KHMT15A,minh.19353371@student.iuh.edu.vn,767199477,222
19353381,Phan Thanh Phú,HTTT15B,phu.19353381@student.iuh.edu.vn,342079205,99
19353391,Ngô Đông Phúc,KTPM15A,phuc.19353391@student.iuh.edu.vn,437488401,244
19353401,Trần Phước Tài,HTTT15A,tai.19353401@student.iuh.edu.vn,501905162,261
19353411,Đoàn Trần Thành,KTPM15B,thanh.19353411@student.iuh.edu.vn,444685481,113
19353421,Huỳnh Ngọc Thảo,KHMT15A,thao.19353421@student.iuh.edu.vn,599810782,246
19353431,Châu Ngọc Thạch,KHMT15A,thach.19353431@student.iuh.edu.vn,986849689,66
19353441,Trần Thị Mai Thi,HTTT15A,thi.19353441@student.iuh.edu.vn,782997435,145
19353451,Phạm Hoàng Hữu Thọ,HTTT15A,tho.19353451@student.iuh.edu.vn,513372356,39
19353461,Đoàn Kiều Tiên,HTTT15C,tien.19353461@student.iuh.edu.vn,600330207,198
19353471,Nguyễn Văn Tính,KHMT15A,tinh.19353471@student.iuh.edu.vn,835864570,171
19353481,Phạm Tấn Trung,HTTT15B,trung.19353481@student.iuh.edu.vn,523936249,9
19353491,Sơn Thanh Tùng,HTTT15C,tung.19353491@student.iuh.edu.vn,227206501,8
19353501,Trương Mỹ Vân,KTPM15A,van.19353501@student.iuh.edu.vn,855618356,185
19353511,Hà Thị Ánh,KTPM15A,anh.19353511@student.iuh.edu.vn,536772556,127
19353521,Bùi Hữu Châu,HTTT15C,chau.19353521@student.iuh.edu.vn,511884359,279
19353531,Trần Hoàng Cương,KHDL15A,cuong.19353531@student.iuh.edu.vn,488599441,292
19353541,Kha Thiên Duy,KHDL15B,duy.19353541@student.iuh.edu.vn,512561251,40
19353551,Phạm Lê Nhất Duy,KHDL15B,duy.19353551@student.iuh.edu.vn,265721157,222
19353561,Danh Quốc Đạt,HTTT15C,dat.19353561@student.iuh.edu.vn,372873851,262
19353571,Võ Văn Đẩu,KHDL15B,dau.19353571@student.iuh.edu.vn,262494000,106
19353581,Trịnh Phú Hậu,KTPM15B,hau.19353581@student.iuh.edu.vn,581063460,289
19353591,Nguyễn Văn Hoàng,KTPM15B,hoang.19353591@student.iuh.edu.vn,965585480,79
19353601,Hồ Hoàng Hôn,KTPM15A,hon.19353601@student.iuh.edu.vn,676121026,67
19353611,Nguyễn Huy,HTTT15C,huy.19353611@student.iuh.edu.vn,969739041,217
19353621,Nguyễn Quốc Huy,KHMT15B,huy.19353621@student.iuh.edu.vn,448054144,65
19353631,Lâm Thị Mỹ Huyền,KHMT15B,huyen.19353631@student.iuh.edu.vn,936787815,150
19353641,Ngô Tuấn Kha,KTPM15A,kha.19353641@student.iuh.edu.vn,823730316,156
19353651,Đặng Hoài Linh,KHDL15A,linh.19353651@student.iuh.edu.vn,599211220,10
19353661,Trần Nhựt Linh,HTTT15B,linh.19353661@student.iuh.edu.vn,685098867,90
19353671,Thạch Thị Maly,HTTT15A,maly.19353671@student.iuh.edu.vn,762954824,160
19353681,Họ Và Tên,KHMT15B,ten.19353681@student.iuh.edu.vn,418545259,292
19353691,Nguyễn Phương Minh,KTPM15B,minh.19353691@student.iuh.edu.vn,565123128,141
19353701,Trần Trung Ngọc,KHDL15B,ngoc.19353701@student.iuh.edu.vn,512393491,51
19353711,Hồ Thiện Nhân,KTPM15A,nhan.19353711@student.iuh.edu.vn,736790737,83
19353721,Lâm Nguyễn Thảo Nhi,KTPM15B,nhi.19353721@student.iuh.edu.vn,876149335,143
19353731,Đặng Hoàng Phú,HTTT15C,phu.19353731@student.iuh.edu.vn,798115036,97
19353741,Lê Thị Mỹ Quỳnh,HTTT15B,quynh.19353741@student.iuh.edu.vn,251791723,160
19353751,Trần Thái Tài,HTTT15B,tai.19353751@student.iuh.edu.vn,992700533,81
19353761,Trần Minh Tâm,HTTT15C,tam.19353761@student.iuh.edu.vn,921687152,124
19353771,Trịnh Vĩnh Thanh,HTTT15B,thanh.19353771@student.iuh.edu.vn,259876334,110
19353781,Lê Minh Thành,KHDL15B,thanh.19353781@student.iuh.edu.vn,454021361,173
19353791,La Chí Thảo,HTTT15B,thao.19353791@student.iuh.edu.vn,981835567,281
19353801,Nguyễn Bảo Thanh Thiên,HTTT15A,thien.19353801@student.iuh.edu.vn,413772091,294
19353811,Nguyễn Anh Thư,HTTT15A,thu.19353811@student.iuh.edu.vn,760434529,224
19353821,Lê Văn Thưởng,KHDL15A,thuong.19353821@student.iuh.edu.vn,896989660,141
19353831,Thi Ngọc Trí,KHDL15B,tri.19353831@student.iuh.edu.vn,423388819,90
19353841,Đặng Nhật Trường,HTTT15A,truong.19353841@student.iuh.edu.vn,550116261,199
19353851,Đặng Anh Tuấn,KTPM15A,tuan.19353851@student.iuh.edu.vn,315055242,75
19353861,Phạm Quốc Tuấn,HTTT15A,tuan.19353861@student.iuh.edu.vn,808915048,146
19353871,Nguyễn Trần Thanh Tú,KHDL15B,tu.19353871@student.iuh.edu.vn,478402000,262
19353881,Vũ Kim Tùng,HTTT15C,tung.19353881@student.iuh.edu.vn,740371941,173
19353891,Huỳnh Lê Tỷ,HTTT15A,ty.19353891@student.iuh.edu.vn,671637638,277
19353901,Nguyễn Văn Vỏ,HTTT15B,vo.19353901@student.iuh.edu.vn,531203920,41
19353911,Nguyễn Ý Vy,HTTT15B,vy.19353911@student.iuh.edu.vn,882151864,244
19353921,Nguyễn Duy Kha,HTTT15C,kha.19353921@student.iuh.edu.vn,371082725,147
19353931,Dương Cao Lâm,HTTT15B,lam.19353931@student.iuh.edu.vn,485673064,278
19353941,Trần Hoàn Vũ,KTPM15A,vu.19353941@student.iuh.edu.vn,359845933,34
19353951,Lê Duy Anh,KHMT15A,anh.19353951@student.iuh.edu.vn,948914205,180
19353961,Võ Minh Thông,HTTT15A,thong.19353961@student.iuh.edu.vn,810023516,129
19353971,Nguyễn Anh Bằng,HTTT15C,bang.19353971@student.iuh.edu.vn,793659118,231
19353981,Tô Thị Huỳnh Như,HTTT15C,nhu.19353981@student.iuh.edu.vn,281087700,283
19353991,Nguyễn Chí Linh,KTPM15A,linh.19353991@student.iuh.edu.vn,857367702,118
19354001,Họ Và Tên,HTTT15C,ten.19354001@student.iuh.edu.vn,472798003,250
19354011,Nguyễn Hữu Phúc,KHMT15B,phuc.19354011@student.iuh.edu.vn,293250489,127
19354021,Trần Hồng Phúc,HTTT15B,phuc.19354021@student.iuh.edu.vn,831754418,77
19354031,Ngô Thanh Trí,HTTT15B,tri.19354031@student.iuh.edu.vn,456648264,137
19354041,Lê Hoàng Quí,KHDL15B,qui.19354041@student.iuh.edu.vn,240109409,164
19354051,Nguyễn Phúc Duy,KTPM15A,duy.19354051@student.iuh.edu.vn,442496347,161
19354061,Tô Bửu Duy,HTTT15A,duy.19354061@student.iuh.edu.vn,886800811,50
19354071,Nguyễn Trà My,HTTT15A,my.19354071@student.iuh.edu.vn,911225212,112
19354081,Lý Hiểu Siêng,KTPM15B,sieng.19354081@student.iuh.edu.vn,372392011,209
19354091,Hồ Thị Ngọc Trúc,KHDL15B,truc.19354091@student.iuh.edu.vn,997285002,244
19354101,Nguyễn Thị Bảo Thư,HTTT15B,thu.19354101@student.iuh.edu.vn,447237306,74
19354111,Bùi Hà Duy,HTTT15B,duy.19354111@student.iuh.edu.vn,625661401,220
19354121,Huỳnh Văn Đạt,KHMT15A,dat.19354121@student.iuh.edu.vn,658572067,190
19354131,Trương Minh Hiếu,HTTT15C,hieu.19354131@student.iuh.edu.vn,277223986,81
19354141,Thạch Nguyên,KHMT15A,nguyen.19354141@student.iuh.edu.vn,669094034,95
19354151,Phan Ngọc Đình Khang,KHMT15A,khang.19354151@student.iuh.edu.vn,952295505,10
19354161,Hồ Hải Minh,KHDL15B,minh.19354161@student.iuh.edu.vn,669738763,28
19354171,Phan Nguyễn Trọng Phát,HTTT15B,phat.19354171@student.iuh.edu.vn,401979199,126
19354181,Phạm Hoàng Duy,HTTT15C,duy.19354181@student.iuh.edu.vn,459932271,1
19354191,Lê Minh Kha,KTPM15B,kha.19354191@student.iuh.edu.vn,389968603,283
19354201,Trần Thanh Nghiêm,HTTT15A,nghiem.19354201@student.iuh.edu.vn,956756687,272
19354211,Nguyễn Thành Nhân,KTPM15B,nhan.19354211@student.iuh.edu.vn,910756043,81
19354221,Nghị Cẩm Thi,HTTT15B,thi.19354221@student.iuh.edu.vn,913916355,20
19354231,Mai Quốc Thịnh,KHMT15A,thinh.19354231@student.iuh.edu.vn,743270239,83
19354241,Võ Bình Thơ,KHMT15B,tho.19354241@student.iuh.edu.vn,588038771,276
19354251,Họ Và Tên,KHMT15B,ten.19354251@student.iuh.edu.vn,433862530,193
19354261,Đỗ Minh Thi,HTTT15B,thi.19354261@student.iuh.edu.vn,730750220,280
19354271,Huỳnh Tấn Thiên,KHMT15A,thien.19354271@student.iuh.edu.vn,590646682,121
19354281,Nguyễn Thị Minh Thư,KTPM15B,thu.19354281@student.iuh.edu.vn,227452455,170
19354291,Trần Trọng Trí,HTTT15B,tri.19354291@student.iuh.edu.vn,444596984,192
19354301,Huỳnh Kim Trọng,HTTT15B,trong.19354301@student.iuh.edu.vn,450618129,22
19354311,Nguyễn Thị Thu Trúc,HTTT15B,truc.19354311@student.iuh.edu.vn,851183768,226
19354321,Vũ Thị Bích Vân,HTTT15A,van.19354321@student.iuh.edu.vn,537526359,127
19354331,Ngô Trung Vinh,HTTT15B,vinh.19354331@student.iuh.edu.vn,464257270,153
19354341,Nguyễn Thị Lan Anh,HTTT15A,anh.19354341@student.iuh.edu.vn,695169868,282
19354351,Nguyễn Hoàng Bữu,HTTT15C,buu.19354351@student.iuh.edu.vn,292844605,214
19354361,Hồ Hữu Duy,KHMT15A,duy.19354361@student.iuh.edu.vn,332314481,244
19354371,Nguyễn Thị Thanh Hằng,KTPM15B,hang.19354371@student.iuh.edu.vn,911492259,25
19354381,Phạm Hoàng Khang,KTPM15B,khang.19354381@student.iuh.edu.vn,606684279,43
19354391,Nguyễn Thị Yến Khoa,HTTT15A,khoa.19354391@student.iuh.edu.vn,692879857,295
19354401,Trần Đăng Khoa,KHMT15A,khoa.19354401@student.iuh.edu.vn,557073051,98
19354411,Nguyễn Thanh Lâm,KTPM15B,lam.19354411@student.iuh.edu.vn,447642511,198
19354421,Võ Nhựt Linh,HTTT15A,linh.19354421@student.iuh.edu.vn,313422454,29
19354431,Nguyễn Thị Hiếu Nghĩa,KTPM15A,nghia.19354431@student.iuh.edu.vn,461474597,262
19354441,Nguyễn Võ Như Ngọc,KHMT15B,ngoc.19354441@student.iuh.edu.vn,643358998,195
19354451,Võ Hoàng Nguyên,KHDL15A,nguyen.19354451@student.iuh.edu.vn,411435124,63
19354461,Nguyễn Minh Nguyệt,KHDL15A,nguyet.19354461@student.iuh.edu.vn,951167544,217
19354471,Dương Ngọc Phương,HTTT15A,phuong.19354471@student.iuh.edu.vn,972502787,108
19354481,Danh Bảo Thanh,HTTT15A,thanh.19354481@student.iuh.edu.vn,833731416,261
19354491,Nguyễn Công Thành,HTTT15A,thanh.19354491@student.iuh.edu.vn,320446392,170
19354501,Đặng Đức Thịnh,KHDL15A,thinh.19354501@student.iuh.edu.vn,789254668,265
19354511,Trần Thị Thanh Thủy,KTPM15A,thuy.19354511@student.iuh.edu.vn,311032395,84
19354521,Trần Minh Tiến,HTTT15A,tien.19354521@student.iuh.edu.vn,656879445,222
19354531,Nguyễn Thị Ngọc Trâm,KHDL15A,tram.19354531@student.iuh.edu.vn,909284709,46
19354541,Trần Trung Trực,HTTT15B,truc.19354541@student.iuh.edu.vn,473452257,243
19354551,Huỳnh Thị Ngọc Ty,KTPM15B,ty.19354551@student.iuh.edu.vn,699311997,51
19354561,Lê Trường Vũ,KHMT15A,vu.19354561@student.iuh.edu.vn,792255285,68
19354571,Vương Thanh Sơn,KHDL15A,son.19354571@student.iuh.edu.vn,922434286,230
19354581,Huỳnh Thanh Toàn,KHMT15A,toan.19354581@student.iuh.edu.vn,574476066,195
19354591,Phạm Thị Thuỳ Ái,HTTT15B,ai.19354591@student.iuh.edu.vn,372860698,17
19354601,Họ Và Tên,KTPM15B,ten.19354601@student.iuh.edu.vn,510416411,58
19354611,Phương Hoà Hiệp,HTTT15A,hiep.19354611@student.iuh.edu.vn,442184072,62
19354621,Nguyễn Lê Phúc Huy,HTTT15C,huy.19354621@student.iuh.edu.vn,753954525,84
19354631,Nguyễn Thị Mỹ Hạnh,HTTT15A,hanh.19354631@student.iuh.edu.vn,320684818,5
19354641,Trần Văn Khởi,KHDL15B,khoi.19354641@student.iuh.edu.vn,888328196,200
19354651,Lưu Thị Thùy Trang,KTPM15B,trang.19354651@student.iuh.edu.vn,920271654,114
19354661,Nguyễn Anh Khải,HTTT15B,khai.19354661@student.iuh.edu.vn,952336879,217
19354671,Lê Quang Minh,HTTT15A,minh.19354671@student.iuh.edu.vn,478166563,294
19354681,Trần Phương Nhi,HTTT15C,nhi.19354681@student.iuh.edu.vn,964538338,263
19354691,Lại Hiệp Thành,HTTT15B,thanh.19354691@student.iuh.edu.vn,788086580,196
19354701,Lê Văn Chí Thiện,KTPM15B,thien.19354701@student.iuh.edu.vn,818627730,299
19354711,Trần Vĩnh Thuận,KHDL15A,thuan.19354711@student.iuh.edu.vn,898421263,36
19354721,Nguyễn Đức Trọng,HTTT15A,trong.19354721@student.iuh.edu.vn,609361408,195
19354731,Lê Quốc Vương,HTTT15A,vuong.19354731@student.iuh.edu.vn,263481396,64
19354741,Nguyễn Việt Đông,HTTT15C,dong.19354741@student.iuh.edu.vn,626196928,128
19354751,Trương Công Hậu,KTPM15B,hau.19354751@student.iuh.edu.vn,815359226,37
19354761,Huỳnh Gia Huy,KHDL15A,huy.19354761@student.iuh.edu.vn,919628917,91
19354771,Nguyễn Vũ Luân,KHDL15A,luan.19354771@student.iuh.edu.vn,448933892,102
19354781,Quách Trần Thuận Phong,HTTT15A,phong.19354781@student.iuh.edu.vn,644238691,276
19354791,Dương Anh Quyên,KTPM15A,quyen.19354791@student.iuh.edu.vn,675611247,32
19354801,Lý Thanh Tân,KTPM15A,tan.19354801@student.iuh.edu.vn,671090772,6
19354811,Bùi Trần Trúc Thanh,KHMT15B,thanh.19354811@student.iuh.edu.vn,283755006,283
19354821,Lê Cao Hoàng Thái,KHMT15A,thai.19354821@student.iuh.edu.vn,591604292,154
19354831,Nguyễn Quốc Thịnh,KTPM15B,thinh.19354831@student.iuh.edu.vn,869682663,45
19354841,Nguyễn Đình Thứ,HTTT15A,thu.19354841@student.iuh.edu.vn,858515966,204
19354851,Lê Cảnh Trung,HTTT15B,trung.19354851@student.iuh.edu.vn,915251904,177
19354861,Lưu Thanh Vân,KHMT15A,van.19354861@student.iuh.edu.vn,457629832,33
19354871,Lê Quang Vinh,KHDL15A,vinh.19354871@student.iuh.edu.vn,846449243,203
19354881,Huỳnh Thúy Ngoan,HTTT15A,ngoan.19354881@student.iuh.edu.vn,298595143,15
19354891,Phan Ngọc Thảo,HTTT15B,thao.19354891@student.iuh.edu.vn,780505561,204
19354901,Bùi Diễm Trâm,HTTT15C,tram.19354901@student.iuh.edu.vn,616813473,68
